idx,process,brewing method,roast,grind,origin,price_per_kg,arabica (%),Pure arabica,roast_brew,Washed,Natural,Fermented/macerated (traditional),Fermented/macerated (closed tank),process_general,region of origin
695,Natural,espresso,dark,beans,Panama,11.8,92,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
696,Natural,espresso,dark,beans,"Etiopia, Brazylia",9.98,80,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Mixed
697,Washed,espresso,medium,beans,Gwatemala,40,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
698,Natural,espresso,medium,beans,Burundi,33.6,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Africa
699,Natural,espresso,dark,beans,Panama,15.98,65,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
700,Natural,espresso,dark,beans,Panama,12.9,35,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
701,Natural,espresso,medium,beans,Brazylia,23.8,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
702,Natural,espresso,medium,beans,Brazylia,24,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
703,Natural,espresso,medium,beans,Brazylia,27.2,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
704,Washed,espresso,medium,beans,Brazylia,23.8,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
705,Washed,espresso,medium,beans,Brazylia,27.2,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
706,Washed,espresso,medium,beans,Peru,39.2,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
707,Washed,espresso,dark,ground,"Brazylia, Peru, Wietnam",14.32,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
708,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Tanzania",13.56,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
709,Washed,espresso,dark,ground,"Brazylia, Peru, Wietnam",12.72,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
710,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Tanzania",16,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
711,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Tanzania",13.6,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
712,Semi-Carbonic Maceration,espresso,dark,beans,Brazylia,15,100,TRUE,dark_espresso,FALSE,FALSE,FALSE,FALSE,Fermented,Latam
713,Semi-Washed Kombucha Experiment,espresso,dark,beans,Brazylia,13.98,70,FALSE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Latam
714,Washed,espresso,dark,beans,Kolumbia,15,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
715,Natural,espresso,dark,beans,Nikaragua,14.6,100,TRUE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
716,Natural,espresso,dark,beans,Salwador,40.4,100,TRUE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
717,Natural,espresso,dark,beans,Etiopia,38,100,TRUE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Africa
718,Semi-Carbonic Maceration,espresso,dark,beans,Etiopia,31.8,100,TRUE,dark_espresso,FALSE,FALSE,FALSE,FALSE,Fermented,Africa
719,Semi-Carbonic Maceration,espresso,dark,beans,Etiopia,39.2,100,TRUE,dark_espresso,FALSE,FALSE,FALSE,FALSE,Fermented,Africa
720,Washed,espresso,dark,beans,Kolumbia,37.6,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
721,Washed,espresso,dark,beans,Kolumbia,36,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
722,Washed,espresso,dark,beans,Peru,28.8,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
723,Washed,espresso,dark,ground,"Brazylia, Peru, Wietnam",19.92,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
724,Pulped natural,espresso,medium,beans,"Brazylia, Indie",21.8,100,TRUE,medium_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Mixed
725,Natural,espresso,medium,beans,Brazylia,24,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
726,Washed,espresso,medium,beans,Kolumbia,24,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
727,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Tanzania",21,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
728,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Tanzania",27,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
729,Natural,espresso,medium,beans,Kenia,14.98,80,FALSE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Africa
730,Washed,espresso,medium,beans,"Etiopia, Kolumbia",38.4,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
731,Natural,espresso,medium,beans,Etiopia,56,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Africa
732,Natural,espresso,medium,beans,Etiopia,47.6,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Africa
733,Washed,espresso,medium,beans,"Brazylia, Kolumbia",30,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
734,Washed,espresso,medium,beans,Kolumbia,35.2,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
735,Washed,espresso,medium,beans,"Brazylia, Peru, Wietnam",24.8,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
736,Pulped natural,espresso,dark,beans,Brazylia,37.6,100,TRUE,dark_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Latam
737,Washed,espresso,medium,beans,Gwatemala,25.2,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
738,Washed,espresso,medium,beans,Kolumbia,51.2,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
739,Natural,espresso,medium,beans,Brazylia,23.2,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
740,Washed,espresso,medium,beans,Kolumbia,23.2,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
741,Washed,espresso,dark,ground,"Brazylia, Peru, Wietnam",135.2,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
742,Natural,espresso,dark,beans,"Honduras, Kolumbia, Peru",11.98,70,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
743,Natural,espresso,dark,beans,Panama,14.4,60,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
744,Semi-Washed Kombucha Experiment,espresso,dark,ground,Etiopia,13.6,30,FALSE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Africa
745,Rum Aged,espresso,dark,ground,Laos,23.2,70,FALSE,dark_espresso,FALSE,FALSE,FALSE,FALSE,Fermented,Asia
746,Natural,espresso,dark,beans,"Honduras, Kolumbia, Peru",19,70,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
747,Washed,espresso,dark,ground,"Brazylia, Peru, Wietnam",25.6,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
748,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Tanzania",21.8,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
749,Natural,espresso,medium,beans,Kenia,15.98,90,FALSE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Africa
750,Washed,espresso,medium,beans,"Peru, Etiopia",31.6,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
751,Natural,espresso,medium,beans,Kenia,29.6,85,FALSE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Africa
752,Washed,espresso,dark,beans,Brazylia,23.92,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
753,Washed,espresso,medium,beans,Gwatemala,44,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
754,Pulped natural,espresso,medium,beans,"Brazylia, Indie",19.5,100,TRUE,medium_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Mixed
755,Washed,espresso,medium,beans,Peru,30,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
756,Natural,espresso,medium,beans,Kenia,15.96,60,FALSE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Africa
757,Natural,espresso,medium,beans,Kenia,19.96,80,FALSE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Africa
758,Natural,espresso,medium,beans,"Etiopia, Brazylia",29.8,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Mixed
759,Semi-Carbonic Maceration,espresso,medium,ground,"Brazylia, Kolumbia",15.92,100,TRUE,medium_espresso,FALSE,FALSE,FALSE,FALSE,Fermented,Latam
760,Pulped natural,espresso,medium,beans,"Brazylia, Indie",37.6,100,TRUE,medium_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Mixed
761,Washed,espresso,medium,beans,"Brazylia, Gwatemala, Kostaryka",37.6,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
762,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Tanzania",25.2,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
763,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Tanzania",25.6,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
764,Washed,espresso,medium,beans,"Etiopia, Kolumbia",16,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
765,Pulped natural,espresso,medium,beans,Brazylia,19.62,100,TRUE,medium_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Latam
766,Pulped natural,espresso,medium,beans,Brazylia,19.2,100,TRUE,medium_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Latam
767,Washed,espresso,medium,beans,Kolumbia,14.25,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
768,Natural,espresso,medium,beans,Etiopia,12.46,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Africa
769,Natural,espresso,medium,beans,Etiopia,17,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Africa
770,Washed,espresso,medium,beans,Etiopia,19.6,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Africa
771,Natural,espresso,medium,beans,"Etiopia, Brazylia",16.8,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Mixed
772,Natural,espresso,medium,beans,"Etiopia, Brazylia",21,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Mixed
773,Natural,espresso,medium,beans,"Etiopia, Brazylia, Kolumbia",15.2,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Mixed
774,Natural,espresso,medium,beans,Brazylia,19.8,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
775,Natural,espresso,medium,beans,Brazylia,23.2,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
776,Washed,espresso,medium,beans,"Brazylia, Gwatemala, Etiopia",16.66,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
777,Natural,espresso,medium,beans,Brazylia,20.64,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
778,Natural,espresso,dark,beans,Panama,27.6,84,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
779,Pulped natural,espresso,dark,ground,"Kenia, Indie",17.6,95,FALSE,dark_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Mixed
780,Pulped natural,espresso,dark,ground,"Kenia, Indie",15.2,95,FALSE,dark_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Mixed
781,Rum Aged,espresso,dark,ground,Laos,17.6,70,FALSE,dark_espresso,FALSE,FALSE,FALSE,FALSE,Fermented,Asia
782,Rum Aged,espresso,dark,ground,"Brazylia, Indie",15.12,80,FALSE,dark_espresso,FALSE,FALSE,FALSE,FALSE,Fermented,Mixed
783,Pulped natural,espresso,medium,beans,Brazylia,15,100,TRUE,medium_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Latam
784,Pulped natural,espresso,medium,beans,"Brazylia, Indie",14.32,100,TRUE,medium_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Mixed
785,Natural,espresso,dark,beans,Panama,11,40,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
786,Natural,espresso,medium,beans,Kenia,11,30,FALSE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Africa
787,Pulped natural,espresso,medium,beans,"Etiopia, Brazylia",15,50,FALSE,medium_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Mixed
788,Natural,espresso,dark,beans,"Honduras, Kolumbia, Peru",12.98,70,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
789,Semi-Washed Kombucha Experiment,espresso,dark,ground,"Etiopia, Gwatemala",9.8,0,FALSE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
790,Semi-washed,espresso,dark,beans,"Honduras, Kolumbia, Peru",9.8,100,TRUE,dark_espresso,TRUE,FALSE,TRUE,FALSE,Semi-washed,Latam
791,Washed,espresso,dark,beans,Brazylia,23.92,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
792,Natural,espresso,dark,beans,Etiopia,39.2,100,TRUE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Africa
793,Washed,espresso,dark,beans,"Etiopia, Gwatemala",23.92,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
794,Washed,espresso,dark,beans,"Salwador, Indie",23.92,75,FALSE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
795,Natural,espresso,dark,beans,"Etiopia, Brazylia",17.98,80,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Mixed
796,Natural,espresso,dark,beans,Panama,13.98,40,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
797,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Tanzania",21,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
798,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Tanzania",24.32,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
799,Natural,espresso,medium,beans,Kenia,21.8,80,FALSE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Africa
800,Pulped natural,espresso,dark,ground,"Kenia, Indie",14.32,90,FALSE,dark_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Mixed
801,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Tanzania",33.8,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
802,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Tanzania",23.66,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
803,Washed,espresso,medium,beans,"Brazylia, Honduras",20.8,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
804,Natural,espresso,medium,beans,Brazylia,20.8,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
805,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Tanzania",71.88,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
806,Natural,espresso,dark,beans,Panama,74.29,60,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
807,Experimental,espresso,medium,beans,Uganda,29.6,100,TRUE,medium_espresso,FALSE,FALSE,FALSE,FALSE,Experimental,Africa
808,Washed,espresso,dark,ground,"Brazylia, Peru, Wietnam",16.8,30,FALSE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
809,Washed,espresso,dark,ground,"Brazylia, Peru, Wietnam",16.8,30,FALSE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
810,Natural,espresso,medium,beans,Brazylia,20,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
811,Rum Aged,espresso,dark,ground,"Brazylia, Indie",24,80,FALSE,dark_espresso,FALSE,FALSE,FALSE,FALSE,Fermented,Mixed
812,Natural,espresso,medium,beans,Brazylia,32.8,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
813,Natural,espresso,medium,beans,Brazylia,24.6,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
814,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Tanzania",28,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
815,Washed,espresso,medium,beans,"Brazylia, Gwatemala",22.2,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
816,Washed,espresso,medium,beans,"Peru, Gwatemala",20.16,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
817,Natural,espresso,medium,beans,Burundi,35.2,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Africa
818,Washed,espresso,medium,beans,"Brazylia, Kostaryka, Nikaragua",42.4,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
819,Natural,espresso,dark,beans,"Etiopia, Brazylia",14.76,80,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Mixed
820,Natural,espresso,dark,beans,Panama,11.58,60,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
821,Washed,espresso,dark,beans,"Honduras, Kolumbia, Peru",13.98,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
822,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Tanzania",28,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
823,Washed,espresso,dark,ground,Brazylia,28.8,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
824,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Indie",24.8,78,FALSE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
825,Pulped natural,espresso,dark,ground,Honduras,27.2,85,FALSE,dark_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Latam
826,Washed,espresso,dark,ground,Brazylia,28.8,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
827,Washed,espresso,dark,beans,Brazylia,26.8,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
828,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Indie",23.8,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
829,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Indie",28,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
830,Washed,espresso,dark,ground,Peru,30.4,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
831,Washed,espresso,dark,beans,"Salwador, Indie",24.8,75,FALSE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
832,Semi-Carbonic Maceration,espresso,dark,beans,Brazylia,28,100,TRUE,dark_espresso,FALSE,FALSE,FALSE,FALSE,Fermented,Latam
833,Washed,espresso,medium,beans,Burundi,46.4,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Africa
834,Washed,espresso,medium,beans,Kolumbia,45.6,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
835,Anaerobic,espresso,medium,beans,Kolumbia,49.6,100,TRUE,medium_espresso,FALSE,FALSE,FALSE,TRUE,Fermented,Latam
836,Natural,espresso,medium,beans,Brazylia,18,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
837,Pulped natural,espresso,dark,ground,Indonezja,15.2,55,FALSE,dark_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Asia
838,Honey,espresso,medium,beans,Laos,34.4,0,FALSE,medium_espresso,TRUE,TRUE,TRUE,FALSE,Honey,Asia
839,Washed,espresso,medium,beans,"Brazylia, Kolumbia",32,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
840,Washed,espresso,medium,beans,Kolumbia,36,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
841,Washed,espresso,medium,beans,Kolumbia,25.2,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
842,Natural,espresso,medium,beans,Etiopia,39.2,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Africa
843,Natural,espresso,medium,beans,Brazylia,29.6,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
844,Washed,espresso,medium,beans,Papua Nowa Gwinea,41.6,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Africa
845,Washed,espresso,medium,beans,Gwatemala,33.6,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
846,Washed,espresso,medium,beans,"Brazylia, Honduras",18,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
847,Natural,espresso,medium,beans,Brazylia,18,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
848,Washed,espresso,medium,beans,Kolumbia,46.4,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
849,Washed,espresso,medium,beans,Meksyk,50.4,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
850,Natural,espresso,dark,beans,Panama,22.4,90,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
851,Pulped natural,espresso,medium,beans,"Brazylia, Indie",23.92,100,TRUE,medium_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Mixed
852,Natural,espresso,medium,beans,Kenia,20.72,80,FALSE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Africa
853,Natural,espresso,medium,beans,Kenia,19.98,80,FALSE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Africa
854,Washed,espresso,dark,ground,"Brazylia, Peru, Wietnam",20.72,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
855,Washed,espresso,dark,ground,"Brazylia, Peru, Wietnam",15.92,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
856,Rum Aged,"drip, espresso",light,beans,Gwatemala,18.17,0,FALSE,"light_drip, espresso",FALSE,FALSE,FALSE,FALSE,Fermented,Latam
857,Rum Aged,"drip, espresso",light,beans,Gwatemala,16.5,0,FALSE,"light_drip, espresso",FALSE,FALSE,FALSE,FALSE,Fermented,Latam
858,Rum Aged,"drip, espresso",light,beans,Gwatemala,18.17,0,FALSE,"light_drip, espresso",FALSE,FALSE,FALSE,FALSE,Fermented,Latam
859,Honey + Anaerobic,drip (alternative brewing methods),light,beans,Brazylia,45.6,100,TRUE,light_drip (alternative brewing methods),TRUE,TRUE,FALSE,TRUE,Honey,Latam
860,Washed,espresso,dark,ground,"Brazylia, Peru, Wietnam",23.92,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
861,Natural,espresso,light,beans,Panama,39,30,FALSE,light_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
862,Rum Aged,drip (alternative brewing methods),light,beans,Gwatemala,73.33,100,TRUE,light_drip (alternative brewing methods),FALSE,FALSE,FALSE,FALSE,Fermented,Latam
863,Natural,espresso,light,beans,Panama,50,30,FALSE,light_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
864,Pulped natural,drip (alternative brewing methods),light,beans,Nikaragua,36,100,TRUE,light_drip (alternative brewing methods),TRUE,TRUE,FALSE,FALSE,Hybrid,Latam
865,Washed,drip (alternative brewing methods),light,beans,Gwatemala,25,100,TRUE,light_drip (alternative brewing methods),TRUE,FALSE,FALSE,FALSE,Washed,Latam
866,Washed,drip (alternative brewing methods),light,beans,Gwatemala,29.6,100,TRUE,light_drip (alternative brewing methods),TRUE,FALSE,FALSE,FALSE,Washed,Latam
